fips,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Population per Square Mile,Bernie Sanders,Hillary Clinton,Most Votes
48311,10.6,47,12.4,39500,19.2,87,0,0,0,0,0,0,0,0,0.6,1,4,"('Votes', 'Hillary Clinton')"
48313,5.9,874,26.7,41732,25.2,0,0,0,0,0,0,178851,13503,4,29.3,69,227,"('Votes', 'Hillary Clinton')"
48315,1.4,1205,29.5,31967,23.2,824,0,0,0,0,0,66344,6230,2,27.7,123,421,"('Votes', 'Hillary Clinton')"
48317,11.8,236,18.2,42607,15.8,0,0,0,0,0,0,45368,10274,3,5.2,17,36,"('Votes', 'Hillary Clinton')"
48319,8.3,414,17.9,46865,13.6,827,0,0,0,0,0,28978,7426,4,4.3,50,89,"('Votes', 'Hillary Clinton')"
48321,10.7,2636,22.7,43096,21.1,2943,0,0,0,23,0,313945,8547,222,33.4,344,1088,"('Votes', 'Hillary Clinton')"
48323,34.9,1159,20.3,31395,30.5,4417,0,0,78,0,0,504755,9897,99,42.4,1508,4342,"('Votes', 'Hillary Clinton')"
48325,5.5,4392,29.7,55326,17.7,3877,0,0,28.6,0,75313,360081,8231,49,34.7,435,1070,"('Votes', 'Hillary Clinton')"
48327,4.9,277,20.6,31215,23.5,0,0,0,0,0,0,16323,7758,0,2.5,16,23,"('Votes', 'Hillary Clinton')"
48329,8.7,8820,18.8,62993,10.4,16151,2.5,3.1,16,24,533829,2276743,18058,1553,152,852,1551,"('Votes', 'Hillary Clinton')"
48331,4.6,1921,25.8,37391,19.2,1834,0,0,0,26.9,0,181361,7334,10,24.3,252,577,"('Votes', 'Hillary Clinton')"
48333,7.3,411,17.5,44213,13.1,661,0,0,0,0,0,70373,14123,0,6.6,41,50,"('Votes', 'Hillary Clinton')"
48335,6.4,625,22.5,42045,11.7,0,0,0,0,0,0,55754,6003,5,10.3,31,109,"('Votes', 'Hillary Clinton')"
48337,4.6,1847,25.5,44231,15.6,2204,0,0,0,31.5,0,213681,10894,0,21.2,122,153,"('Votes', 'Hillary Clinton')"
48339,12.9,32099,31.7,67766,12.4,40269,0,2.1,9.7,25.9,3667010,5260066,12748,7145,437.5,5040,7540,"('Votes', 'Hillary Clinton')"
48341,28.3,582,16.4,51181,15.4,1437,0,0,26,0,0,217873,10995,16,24.3,81,149,"('Votes', 'Hillary Clinton')"
48343,4.3,1204,23.1,37849,20.6,1102,7.4,0,0,36.9,1140439,70300,5402,1,51.3,144,461,"('Votes', 'Hillary Clinton')"
48345,2.5,74,17.8,35845,25.5,257,0,0,0,0,0,5220,4085,0,1.2,6,13,"('Votes', 'Hillary Clinton')"
48347,9.2,3412,18.7,36777,25.7,4826,8.1,0,3.4,19.1,1418896,691236,11048,68,68.2,827,1597,"('Votes', 'Hillary Clinton')"
48349,11.3,3124,24.2,40795,21.1,3311,3.1,0.8,0,32.2,758537,471758,9664,23,47.3,333,955,"('Votes', 'Hillary Clinton')"
48351,2.3,1518,33.7,37246,16.1,842,0,0,0,0,0,50925,3704,0,15.5,529,605,"('Votes', 'Hillary Clinton')"
48353,4.5,1008,17,36806,18.5,940,0,0,0,0,224883,179695,12325,0,16.7,122,270,"('Votes', 'Hillary Clinton')"
48355,7.7,28867,19.7,47057,18.4,29355,2.4,1.9,35,25.3,0,4314450,13529,2452,405.8,6172,15662,"('Votes', 'Hillary Clinton')"
48357,21.8,500,17.8,49964,17.3,1073,0,0,0,0,0,97444,10288,7,11.1,29,35,"('Votes', 'Hillary Clinton')"
48359,3.5,83,17.6,48929,14.2,114,0,0,0,0,0,16797,8118,0,1.4,4,11,"('Votes', 'Hillary Clinton')"
48361,2.2,6481,22.9,49507,14.4,6682,6.1,0,0,26.8,0,851995,10328,428,245.3,816,1852,"('Votes', 'Hillary Clinton')"
48363,6.2,2430,23.7,41670,18.5,2948,0,0,0,0,307163,272673,9972,5,29.5,230,361,"('Votes', 'Hillary Clinton')"
48365,4.1,1737,24.8,52453,12.7,1651,0,0,0,26.8,264006,221953,9638,14,29.7,130,559,"('Votes', 'Hillary Clinton')"
48367,4.1,10653,31,64515,10.9,12395,0,0,4.5,24,550365,1517829,13971,382,129.4,1474,1800,"('Votes', 'Hillary Clinton')"
48369,17.7,367,15,44943,21.3,718,0,0,0,0,0,39479,4199,13,11.7,26,82,"('Votes', 'Hillary Clinton')"
48371,14.3,825,17,47019,16.7,1211,0,0,0,15,0,153994,9730,7,3.3,488,816,"('Votes', 'Hillary Clinton')"
48373,6.4,4558,26.1,37855,20.2,4518,0,0,0,28.3,98527,445440,9587,469,43,322,859,"('Votes', 'Hillary Clinton')"
48375,13.9,7520,18.3,37951,23.1,10506,0,0,17,28,0,2489973,20620,853,133.3,1091,1490,"('Votes', 'Hillary Clinton')"
48377,30.9,374,15.7,29634,24.8,0,0,0,0,0,0,42509,5616,9,2,447,776,"('Votes', 'Hillary Clinton')"
48379,4.1,1375,32.6,44478,13.6,0,0,0,0,0,0,93947,8372,5,47.6,89,173,"('Votes', 'Hillary Clinton')"
48381,4.4,9293,19.2,58529,10.3,11877,0,0,5.6,26.7,0,1465538,12995,62,132.4,1479,1586,"('Votes', 'Hillary Clinton')"
48383,22.4,93,17.7,61250,9.5,0,0,0,0,0,0,23721,7936,19,2.9,7,12,"('Votes', 'Hillary Clinton')"
48385,2.7,392,20.7,33885,20.2,0,0,0,0,0,0,9440,3128,0,4.7,23,28,"('Votes', 'Hillary Clinton')"
48387,3,1059,26.6,31712,16.1,1116,0,0,0,0,101783,61221,4687,8,12.4,87,377,"('Votes', 'Hillary Clinton')"
48389,17.2,603,16.8,40571,21.9,529,0,0,44.8,18,0,113223,10197,3,5.2,563,1128,"('Votes', 'Hillary Clinton')"
48391,3.8,601,22.4,44548,16.2,802,0,0,0,0,0,61964,8465,22,9.6,253,549,"('Votes', 'Hillary Clinton')"
48393,1.4,35,15.6,67321,3,0,0,0,0,0,0,0,0,0,1,2,3,"('Votes', 'Hillary Clinton')"
48395,5.4,956,26.5,40601,20.7,1000,0,0,0,29.7,0,115236,7285,9,19.4,289,893,"('Votes', 'Hillary Clinton')"
48397,9.5,5062,30.8,86119,5.9,8194,3.8,0,5.9,29.8,301261,946288,12797,965,616.7,1038,1722,"('Votes', 'Hillary Clinton')"
48399,5.5,877,18.1,37667,21.9,1245,0,0,0,0,206973,128394,12439,4,10,55,80,"('Votes', 'Hillary Clinton')"
48401,6.4,4364,24.1,45752,17.8,3256,0,0,0,0,0,354320,7313,3,57.7,276,1114,"('Votes', 'Hillary Clinton')"
48403,1.7,1488,28.8,32963,25.8,599,0,0,0,0,0,51907,5116,0,22,82,192,"('Votes', 'Hillary Clinton')"
48405,1.7,901,26.5,28390,26.4,494,0,0,0,0,0,70092,8070,0,16.7,62,366,"('Votes', 'Hillary Clinton')"
48407,3.2,2308,40.4,46107,20.1,1894,0,0,0,0,0,54707,2207,2,46.3,193,561,"('Votes', 'Hillary Clinton')"
48409,4.8,5350,22.3,50657,17,5226,0,0,27.2,27.6,0,621585,9101,243,93.5,849,2633,"('Votes', 'Hillary Clinton')"
48411,7.4,457,18.8,37743,15.2,0,0,0,0,0,0,60473,10246,0,5.4,27,58,"('Votes', 'Hillary Clinton')"
48413,13,169,23.8,50648,22.8,0,0,0,0,0,0,10353,3770,1,2.6,24,58,"('Votes', 'Hillary Clinton')"
48415,6.7,1065,16,47513,15.7,1408,0,0,12.7,18.4,0,199581,12443,8,18.7,85,154,"('Votes', 'Hillary Clinton')"
48417,4.7,200,18.7,47277,16.1,584,0,0,0,0,0,14844,4764,0,3.7,14,15,"('Votes', 'Hillary Clinton')"
48419,9.8,1826,23.1,37081,22.1,1960,0,0,0,25.6,552023,246528,9345,15,32,90,346,"('Votes', 'Hillary Clinton')"
48421,17.8,180,13.7,48185,13.7,138,0,0,0,0,0,10079,3486,10,3.3,8,19,"('Votes', 'Hillary Clinton')"
48423,9.1,15549,22.1,47432,16.7,21265,7.2,0,6.9,22.2,5423538,3110146,15706,389,227.6,1984,5752,"('Votes', 'Hillary Clinton')"
48425,7.4,774,26.4,55269,9.3,810,0,0,0,18,0,55179,7164,18,45.5,63,66,"('Votes', 'Hillary Clinton')"
48427,31.3,1007,21.2,24927,39.2,6656,0,1.9,73.2,26.1,0,445281,7306,0,49.8,1631,6918,"('Votes', 'Hillary Clinton')"
48429,5.9,624,17.4,41728,18.8,0,0,0,0,0,0,78824,8334,0,10.7,35,45,"('Votes', 'Hillary Clinton')"
48431,11.6,23,20.1,50543,15.1,186,0,0,0,0,0,0,0,0,1.2,4,5,"('Votes', 'Hillary Clinton')"
48433,2.4,122,18,42429,16.6,205,0,0,0,0,0,8605,6254,0,1.6,36,59,"('Votes', 'Hillary Clinton')"
48435,9.4,188,14.8,53806,7.3,0,0,0,0,0,0,41916,9762,0,2.8,10,27,"('Votes', 'Hillary Clinton')"
48437,5.5,616,16.7,36753,23.1,582,0,0,10.7,29.6,0,35247,4619,0,8.8,78,141,"('Votes', 'Hillary Clinton')"
48439,15.6,118263,26,56853,15.2,158104,10.3,6.1,11.8,30,43337529,24931407,14582,8985,2094.7,35507,67590,"('Votes', 'Hillary Clinton')"
48441,5.7,12003,16,44891,17.4,12030,0,0,0,22.1,0,2063290,16305,278,143.6,1421,1789,"('Votes', 'Hillary Clinton')"
48443,9.9,62,16.1,39479,10,0,0,0,0,0,0,3875,4226,0,0.4,64,67,"('Votes', 'Hillary Clinton')"
48445,9.8,490,20,37679,14,703,0,0,0,20.7,0,133700,11012,3,14.2,83,141,"('Votes', 'Hillary Clinton')"
48447,4.3,137,23.4,39286,13.7,0,0,0,0,0,0,6813,4195,0,1.8,16,26,"('Votes', 'Hillary Clinton')"
48449,19.3,1752,18.2,42939,22,2249,0,0,0,0,1291453,425109,14594,22,79.6,175,475,"('Votes', 'Hillary Clinton')"
48451,6.9,8975,16.9,44545,16.2,10356,0,0,0,24.3,0,0,0,629,72.4,1234,1650,"('Votes', 'Hillary Clinton')"
48453,17.8,53933,24.1,58025,17.4,103385,3.9,5,13.2,28.2,28294664,13879471,14302,12673,1034.4,73889,69314,"('Votes', 'Bernie Sanders')"
48455,4.2,1421,32.5,34555,16.1,845,0,0,0,0,0,57024,4067,6,21,117,333,"('Votes', 'Hillary Clinton')"
48457,1.8,1909,32.7,39940,17.4,1339,0,0,0,0,0,114973,5665,1,23.5,139,453,"('Votes', 'Hillary Clinton')"
48459,3.3,3528,27.6,46600,15.8,3201,0,0,0,0,0,216729,5777,21,67.4,269,725,"('Votes', 'Hillary Clinton')"
48461,12.5,158,18.5,51750,17.1,157,0,0,0,0,0,16720,5618,1,2.7,45,91,"('Votes', 'Hillary Clinton')"
48463,9.7,1426,17.7,34902,26.5,2692,0,0,47.8,0,203651,322212,12137,13,17,762,1740,"('Votes', 'Hillary Clinton')"
48465,23.3,2980,18.8,40450,22.1,3687,0,0,61.5,0,0,524418,11036,63,15.5,768,1777,"('Votes', 'Hillary Clinton')"
48467,4.4,4789,33.2,43439,16.4,4434,0,0,0,24.8,119886,410538,7915,89,62.4,377,722,"('Votes', 'Hillary Clinton')"
48469,5.6,6105,20.3,50364,16.9,8164,0,3.5,22.1,23.2,0,1434272,16648,835,98.4,1118,2205,"('Votes', 'Hillary Clinton')"
48471,7.3,5028,24,37617,26,4125,0,0,7.5,29,0,626334,9835,222,86.5,788,1290,"('Votes', 'Hillary Clinton')"
48473,12.9,2256,31,50097,20.4,3430,5.6,0,0,22.8,0,593065,16554,82,84.1,557,1221,"('Votes', 'Hillary Clinton')"
48475,7.3,854,18.5,42568,20.4,980,0,0,0,0,0,94619,9327,19,12.8,147,306,"('Votes', 'Hillary Clinton')"
48477,6.9,2401,19.8,44858,14.9,3393,0,0,4.2,29.9,762771,509916,15900,85,55.8,275,781,"('Votes', 'Hillary Clinton')"
48479,27.6,5997,21.7,39449,31.4,21217,0,2.1,69.4,25.8,242392,2913533,12621,1719,74.5,6177,18559,"('Votes', 'Hillary Clinton')"
48481,8.4,2001,22.9,40411,18.8,3574,0,0,0,30.1,463995,466705,11439,19,38,223,960,"('Votes', 'Hillary Clinton')"
48483,11.2,319,18.4,51766,14.3,626,0,0,0,0,0,46067,9676,0,5.9,23,37,"('Votes', 'Hillary Clinton')"
48485,6.8,11953,15.5,45086,15.6,10873,0,3.1,6.7,26.1,1492453,1715924,13382,143,209.5,1544,1958,"('Votes', 'Hillary Clinton')"
48487,4.3,896,13.1,41658,20.7,933,0,3.2,0,0,0,170215,12382,2,13.9,75,136,"('Votes', 'Hillary Clinton')"
48489,15.7,1081,18,25886,40,1439,0,0,56.8,30,0,122890,6040,98,37.5,657,2072,"('Votes', 'Hillary Clinton')"
48491,10.9,33319,26,71803,7,33853,4,5.9,10.8,30.5,1647635,9918009,26573,4706,378,14501,16374,"('Votes', 'Hillary Clinton')"
48493,4.6,4636,32.7,64571,11.5,3222,0,0,22.6,0,0,180452,4609,34,53.4,481,1280,"('Votes', 'Hillary Clinton')"
48495,12.8,289,23.3,48992,12.8,634,0,0,0,0,0,40330,6169,0,8.5,11,30,"('Votes', 'Hillary Clinton')"
48497,6.3,4581,30.9,56005,10.8,6538,0,2.4,5.1,23.4,376535,565279,9819,46,65.4,557,750,"('Votes', 'Hillary Clinton')"
48499,3.5,4876,27.5,43649,14.6,4616,0,0,0,25.3,708014,383490,9072,19,65,284,660,"('Votes', 'Hillary Clinton')"
48501,22.7,361,17.8,49340,11.7,0,0,0,0,0,0,36959,4976,14,9.9,10,9,"('Votes', 'Bernie Sanders')"
48503,5.7,1345,16.3,44429,16,2370,0,0,0,17,301414,185157,10447,35,20.3,131,198,"('Votes', 'Hillary Clinton')"
48505,24.5,478,17.7,31109,34.7,1177,0,0,65.7,26.9,0,62126,4586,0,14,685,1969,"('Votes', 'Hillary Clinton')"
48507,11.2,422,17.3,25625,35,1099,0,0,75.3,34.8,0,33290,2860,11,9,373,1557,"('Votes', 'Hillary Clinton')"
49001,6.8,383,16.9,46660,14.1,710,0,0,0,0,0,89663,14776,16,2.6,0,0,"('Votes', ' No Preference')"
49003,3.1,2724,22.6,57292,8.8,3818,0,1.4,1.4,20.7,3150909,447418,9348,164,8.7,281,90,"('Votes', 'Bernie Sanders')"
49005,6.9,4258,16.6,49506,16.6,10332,0,1,2.6,22.2,0,1095090,10079,749,96.7,2906,630,"('Votes', 'Bernie Sanders')"
49007,2.9,1316,15.9,44724,15.1,1549,0,0,0,0,0,298872,15197,66,14.5,235,128,"('Votes', 'Bernie Sanders')"
49009,1.8,108,15,46917,8.6,0,0,0,0,0,0,0,0,7,1.5,13,1,"('Votes', 'Bernie Sanders')"
49011,4.7,20019,22.3,69707,7.9,25119,0.4,1.4,2.7,25.4,4985245,3217656,11177,1512,1025.8,3563,747,"('Votes', 'Bernie Sanders')"
49013,3,931,22.5,57683,8.9,1930,0,0,0,0,0,215996,13340,137,5.7,87,37,"('Votes', 'Bernie Sanders')"
49015,2.1,546,19.1,52763,10,552,0,0,0,0,0,128628,12435,10,2.5,66,26,"('Votes', 'Bernie Sanders')"
49017,3.2,449,13.3,45357,11.5,566,0,0,0,0,0,22916,5094,42,1,73,23,"('Votes', 'Bernie Sanders')"
49019,4.7,618,14.5,45888,13.7,1261,0,2.9,0,24.4,0,159918,16973,89,2.5,636,161,"('Votes', 'Bernie Sanders')"
49021,3.3,2673,18.2,42369,20.9,3913,0,0,0,20.5,735967,652165,15067,238,14,639,142,"('Votes', 'Bernie Sanders')"
49023,1.2,534,24,55247,14.7,748,0,0,0,16.7,0,112160,11743,38,3,55,16,"('Votes', 'Bernie Sanders')"
49025,2.8,695,16.5,48540,7.8,710,0,0,0,15.4,0,72071,11098,15,1.8,186,50,"('Votes', 'Bernie Sanders')"
49027,8,755,17.6,49238,13.3,870,0,0,0,0,0,125054,10521,28,1.9,11,9,"('Votes', 'Bernie Sanders')"
49029,1.8,725,26.1,80337,4,1191,0,0,0,0,0,42681,5058,83,15.5,104,39,"('Votes', 'Bernie Sanders')"
49031,1.8,184,20.3,38500,25.4,0,0,0,0,0,0,0,0,10,2.1,0,0,"('Votes', ' No Preference')"
49033,0.5,178,22,50000,7,0,0,0,0,0,0,11499,5601,21,2.2,0,0,"('Votes', ' No Preference')"
49035,12.1,49590,22.2,60555,12.7,97576,0.6,2.9,4.7,25.6,18860476,16758729,16718,4943,1387.1,35610,9431,"('Votes', 'Bernie Sanders')"
49037,2.1,606,20.5,40492,27.1,779,0,0,0,31.6,0,44601,3102,21,1.9,81,44,"('Votes', 'Bernie Sanders')"
49039,4.8,1729,21,48369,15.7,2595,0,0,0,0,0,196917,8016,37,17.5,264,44,"('Votes', 'Bernie Sanders')"
49041,2.4,1266,15.3,46229,15.4,1643,0,0,0,23.6,0,324631,16494,45,10.9,85,34,"('Votes', 'Bernie Sanders')"
49043,10.6,1912,24.1,83336,8.5,6422,0,0,2.6,25.3,0,659852,18614,286,19.4,1645,751,"('Votes', 'Bernie Sanders')"
49045,3.7,3756,29.5,61412,8.7,2778,0,0,0,38.3,0,503618,9204,375,8.4,986,240,"('Votes', 'Bernie Sanders')"
49047,3.7,1934,19,62067,11.6,2753,0,0,2.1,27.6,0,461448,15958,322,7.3,135,39,"('Votes', 'Bernie Sanders')"
49049,7.2,17282,21.1,60196,14,45490,0.5,1.1,3.5,24.2,0,5772180,11254,5257,257.8,6071,1011,"('Votes', 'Bernie Sanders')"
49051,10.2,853,23.9,65050,9.5,3116,0,0,5.1,19.1,0,228355,11197,436,20,557,170,"('Votes', 'Bernie Sanders')"
49053,5.9,10729,18.1,49279,15.3,14277,0,0.8,2.5,21.3,609632,2087828,15781,1628,56.9,1509,660,"('Votes', 'Bernie Sanders')"
49055,2.4,205,14.4,41458,18.2,0,0,0,0,0,0,27847,11197,16,1.1,70,30,"('Votes', 'Bernie Sanders')"
49057,7.1,16813,21.4,54974,12.8,17724,0.9,0,4.8,26.7,0,2810553,12715,919,401.4,5465,1113,"('Votes', 'Bernie Sanders')"
51001,7,3255,21.2,39328,20.5,2944,6,0,0,23.1,526157,298001,7749,67,73.8,682,1789,"('Votes', 'Hillary Clinton')"
51003,9.8,6838,22.2,67725,10.2,9876,5.8,3.1,1.7,28.3,307141,1689315,18213,404,137.3,6838,8284,"('Votes', 'Hillary Clinton')"
51005,1.4,1435,23.4,44848,12.6,846,0,0,0,41.4,0,123147,7491,17,36.5,246,433,"('Votes', 'Hillary Clinton')"
51007,1.2,1082,34.2,52885,8.3,1232,0,0,0,0,0,67957,5368,40,35.7,179,671,"('Votes', 'Hillary Clinton')"
51009,1.8,2551,23.1,44945,11.4,2673,5.3,0,0,19.4,554193,311758,9702,50,68.3,546,1044,"('Votes', 'Hillary Clinton')"
51011,0.9,1481,28.6,50167,17.7,1111,0,0,0,29.2,0,107167,7551,62,44.9,215,448,"('Votes', 'Hillary Clinton')"
51013,23,12638,27.3,103208,8,19422,6,9.5,8,32,0,2482916,12176,2160,7993.6,12541,25561,"('Votes', 'Hillary Clinton')"
51015,1.9,6308,23.6,52027,9.5,6318,0,0,0,22.8,1582642,636318,8890,418,76.3,1754,1639,"('Votes', 'Bernie Sanders')"
51017,3.8,396,31.8,51365,16.4,399,0,0,0,0,0,20958,4498,4,8.9,86,148,"('Votes', 'Hillary Clinton')"
51019,1.7,7104,27.6,57596,8.2,5647,0,0,0.7,23.3,785359,466545,7029,420,91.2,1424,1876,"('Votes', 'Hillary Clinton')"
51021,1.5,722,32.1,42139,16.6,603,0,0,0,0,192148,38351,5622,13,19.1,114,125,"('Votes', 'Hillary Clinton')"
51023,1.9,3169,25.6,65935,7.7,2815,0,0,0,28.6,883879,247811,7661,75,61.2,695,888,"('Votes', 'Hillary Clinton')"
51025,1.5,887,29.6,36293,24,1137,38.7,0,0,0,96536,74581,4203,0,30.8,152,1354,"('Votes', 'Hillary Clinton')"
51027,1.4,1175,30.1,29848,25.9,1383,0,0,0,0,0,143922,6118,9,47.9,210,523,"('Votes', 'Hillary Clinton')"
51029,1.7,1289,32,38648,23,921,20.8,0,0,0,0,68700,4306,34,29.6,264,806,"('Votes', 'Hillary Clinton')"
51031,1.8,4848,22.1,47162,14.7,3701,0,0,0,29.1,1527558,511759,9742,297,108.8,667,1296,"('Votes', 'Hillary Clinton')"
51033,2.8,2747,37.7,57218,12.7,2142,21.7,0,0,27.2,0,365938,13410,73,54.1,641,1902,"('Votes', 'Hillary Clinton')"
51035,1.9,2529,26.5,32853,18.1,2432,0,0,0,0,236759,203034,6962,52,63.3,445,600,"('Votes', 'Hillary Clinton')"
51036,0.9,706,35.9,48428,11.8,440,0,0,0,0,0,10896,1528,18,39.7,141,863,"('Votes', 'Hillary Clinton')"
51037,1.1,1008,32.1,33015,17.9,746,0,0,0,0,91908,62090,5074,13,26.5,162,635,"('Votes', 'Hillary Clinton')"
51041,7.9,27083,25.5,72088,6.7,24079,13.3,4.8,3.4,30.4,3849982,4615854,15419,1622,747.1,11510,22674,"('Votes', 'Hillary Clinton')"
51043,3.9,1639,37,77597,6.7,1276,0,0,0,31.3,228253,91615,6381,34,79.7,581,625,"('Votes', 'Hillary Clinton')"
51045,0.3,636,32,47806,8.7,280,0,0,0,0,0,15771,3085,18,15.7,106,113,"('Votes', 'Hillary Clinton')"
51047,6.6,3854,36.2,64423,9.1,3941,5.2,0,4.6,24.8,0,547366,11972,215,123.1,1154,1421,"('Votes', 'Hillary Clinton')"
51049,1.2,847,33.6,40557,16.3,654,0,0,0,16.8,0,46146,4830,20,33.8,158,639,"('Votes', 'Hillary Clinton')"
51051,1,955,31.2,33318,20.9,891,0,0,0,0,0,122849,7662,8,48.1,223,346,"('Votes', 'Hillary Clinton')"
51053,2.2,2439,28,52027,13.2,1316,0,0,0,0,645731,114937,4472,42,55.6,375,1935,"('Votes', 'Hillary Clinton')"
51057,2.5,929,32.6,44885,11.1,1078,0,0,0,0,56903,224598,20827,16,43.4,133,642,"('Votes', 'Hillary Clinton')"
51059,29.5,83545,32,110292,5.9,109512,7,17.3,8.8,31.3,2052677,14002361,13925,2249,2766.8,50217,86898,"('Votes', 'Hillary Clinton')"
51061,5.8,6424,39.2,88409,5.6,7687,3.7,0,3.5,31.4,159608,853058,12845,267,100.7,2345,2860,"('Votes', 'Hillary Clinton')"
51063,2,1305,34.5,44618,12.7,1545,0,0,0,0,0,72431,4929,49,40.2,935,396,"('Votes', 'Bernie Sanders')"
51065,2.8,2283,33.5,68288,7.1,2095,0,0,0,34.2,0,79398,3144,94,89.8,983,1355,"('Votes', 'Hillary Clinton')"
51067,2.5,4703,29.8,45624,14,5094,5,0,0,23.8,0,444514,8657,112,81.3,980,1674,"('Votes', 'Hillary Clinton')"
51069,5.5,7459,30.3,68424,7.1,6250,0,3.5,1.9,23.3,2578741,1120732,15427,436,189.4,2064,2136,"('Votes', 'Hillary Clinton')"
51071,1.3,1323,25.8,45141,13.3,1696,0,0,0,18,0,172401,10026,16,48.6,316,405,"('Votes', 'Hillary Clinton')"
51073,1.9,4457,32.8,60519,9.2,3345,4.9,0,0,30.1,0,500063,13071,140,169.2,993,1448,"('Votes', 'Hillary Clinton')"
51075,2.8,2026,30.1,80976,5.6,2336,0,0,0,23.6,0,183950,8914,127,77.2,618,1572,"('Votes', 'Hillary Clinton')"
51077,0.9,1091,27.7,30710,19.1,1174,0,0,0,0,93431,47520,2946,28,35.1,269,265,"('Votes', 'Bernie Sanders')"
51079,4.1,1853,29.3,59358,12,1451,0,0,0,0,0,96030,5330,116,117.8,603,579,"('Votes', 'Bernie Sanders')"
51081,1.2,1002,23.5,39697,21.6,356,0,0,0,0,248688,101892,8558,14,41.5,113,832,"('Votes', 'Hillary Clinton')"
51083,1.5,2721,23.4,34659,21.3,2530,16.4,0,0,26.8,620067,324090,9148,64,44.3,403,1754,"('Votes', 'Hillary Clinton')"
51085,3.4,7945,25.3,75070,5.1,9992,5.4,0,1.8,23.6,926273,1706383,17245,522,213.1,3253,4915,"('Votes', 'Hillary Clinton')"
51087,11.5,22033,21.9,61048,10.7,25677,15.4,5.4,2.3,28.1,3264995,6737176,23251,693,1313.4,11954,28121,"('Votes', 'Hillary Clinton')"
51089,3.1,4277,24.4,34984,17.1,2826,0,0,0,27.5,1097915,436996,7860,28,141.6,664,1809,"('Votes', 'Hillary Clinton')"
51091,0.3,272,22.4,49625,10.2,307,0,0,0,0,0,8851,3700,12,5.6,88,86,"('Votes', 'Bernie Sanders')"
51093,2.3,4170,28.6,63942,12,2638,15.3,0,0,26.1,0,212738,6063,131,111.8,853,2446,"('Votes', 'Hillary Clinton')"
51095,7.2,8923,24.5,76960,8.7,6530,6.2,0,0,26.2,1567206,658826,10752,709,470.4,2750,5210,"('Votes', 'Hillary Clinton')"
51097,1.8,703,42.5,48372,9.2,0,0,0,0,0,0,16167,2357,13,22,126,477,"('Votes', 'Hillary Clinton')"
51099,1.9,3007,34,81753,7.1,1767,0,0,0,32.4,0,154993,6873,104,131.3,612,916,"('Votes', 'Hillary Clinton')"
51101,1.6,1187,34.2,62670,9.5,1007,0,0,0,41.2,0,125958,8060,74,58.2,315,841,"('Votes', 'Hillary Clinton')"
51103,1.8,1460,26,49248,11.7,1820,0,0,0,16.7,0,166615,14500,32,85.5,275,823,"('Votes', 'Hillary Clinton')"
51105,1.1,1823,28.4,31308,26.8,1046,0,0,0,32.9,0,171558,6868,16,58.8,161,299,"('Votes', 'Hillary Clinton')"
51107,22.8,20436,33.1,122238,3.6,28697,5,13,6.9,31.7,1400175,4469513,16109,3480,605.8,14719,21171,"('Votes', 'Hillary Clinton')"
51109,2.6,2963,35.1,54518,10.3,2612,0,0,0,0,435940,153825,4840,168,66.8,849,1630,"('Votes', 'Hillary Clinton')"
51111,2.9,1184,29.2,35237,22.6,882,0,0,0,26.5,0,54682,4227,13,29.9,141,738,"('Votes', 'Hillary Clinton')"
51113,3,1356,32.8,53459,13.3,1514,0,0,0,21.5,0,112941,8245,31,41.5,370,538,"('Votes', 'Hillary Clinton')"
51115,1.7,1125,32.9,55192,10.1,824,0,0,0,0,0,59350,6566,25,104.5,246,435,"('Votes', 'Hillary Clinton')"
51117,2,2884,26.4,36261,19.6,2453,9.1,0,0,29.7,281033,406322,12684,60,52.3,378,1588,"('Votes', 'Hillary Clinton')"
51119,2.7,1259,27.7,53309,9.4,1664,0,0,0,20.4,0,94451,8879,39,84.1,295,559,"('Votes', 'Hillary Clinton')"
51121,9.1,4888,17.8,45543,24.5,6877,0,0,0,24,838137,1102647,12350,233,243.9,5090,3506,"('Votes', 'Bernie Sanders')"
51125,3,1327,33.2,48789,14.2,1927,0,0,0,32.8,0,75628,4967,52,31.9,760,991,"('Votes', 'Hillary Clinton')"
51127,2.4,1926,31.9,70618,5.9,1315,0,0,0,0,0,135156,7837,162,87.9,440,951,"('Votes', 'Hillary Clinton')"
51131,6.4,1133,18.8,33635,24.3,1285,0,0,0,26,0,135111,10072,50,58.5,324,868,"('Votes', 'Hillary Clinton')"
51133,3.3,1710,30.6,51342,11.1,1575,0,0,0,0,0,90247,7006,55,64.5,265,818,"('Votes', 'Hillary Clinton')"
51135,1.9,1236,28.7,36607,16.8,993,0,0,0,30,0,137346,8713,27,50.4,224,829,"('Votes', 'Hillary Clinton')"
51137,4.6,3541,39.9,60287,12.6,2973,0,0,0,28.4,222241,280339,8659,86,98.2,870,1322,"('Votes', 'Hillary Clinton')"
51139,1.5,1875,34,42906,15.1,1633,0,0,0,21.2,204124,167412,6925,39,77.3,353,411,"('Votes', 'Hillary Clinton')"
